feature_0,feature_1,cluster_truth,cluster_id
-2.896328272842265,8.968874910266083,0,3
7.21187415372307,-0.27626277026003176,1,4
-7.423901624075809,-7.95785352820629,2,1
-7.653897113555325,-7.103776165079391,2,1
-0.914692559827778,8.167324779879994,0,3
-5.869247877868006,-7.325867053072796,2,1
5.190895896454401,1.2396876172624527,1,4
4.0347226006221035,2.883588183626302,1,4
2.0659438717437633,4.301276827246962,4,0
5.6300450751873905,1.7560386089945295,1,4
4.557163812331608,2.216261411601431,1,4
-7.232080922789012,-4.731812729488988,2,1
-2.6204236844014503,8.110378486733532,0,3
2.277859933850979,5.018743060043924,4,0
2.711682777839801,4.002092981164445,4,0
1.7002388383858438,4.632531960017795,4,0
-3.57159115119963,9.44259322540597,0,3
-6.3103378678812065,-6.808441039395703,2,1
-8.155838547375375,7.613307394156925,3,2
4.634318542580031,3.151682373739155,1,4
1.6941909465039346,4.1138543108024015,4,0
2.1426733638197364,4.376436092253661,4,0
-2.018222671414499,9.74916391424814,0,3
-5.38846078687109,-7.1806455784547145,2,1
3.732006135471506,4.936682284758662,4,0
-7.359813878062468,6.276903807405201,3,2
5.198602673172587,1.8166923078175734,1,4
-8.054596359883133,5.925424900816828,3,2
0.5194985235591059,3.9613170016927715,4,0
-6.891624535778994,-7.858132616798515,2,1
5.459252104367508,2.397059166384718,1,4
3.505707690950311,3.002350120068699,1,4
-7.675344854671882,-5.133618961681325,2,1
2.5775944248777916,5.486760553188647,4,0
2.04015553634635,6.636765356857011,4,0
-8.567661516348949,-7.480857523914515,2,1
4.402071798802162,2.439600971353049,1,4
-1.7868162652249788,8.641452976106555,0,3
-7.371171604958175,-7.507158207973688,2,1
2.7049527421567636,3.3580728487546185,4,0
4.9815390681807274,1.7018547058724345,1,4
0.8832435687244653,3.96615697612471,4,0
4.408577893298402,1.3967501076058881,1,4
4.1557048849793645,1.006923364187478,1,4
1.752559628252518,4.414328213436576,4,0
-6.411095934246146,-6.727840217468446,2,1
-2.6198629916100797,8.117643900883113,0,3
-3.2331879547953593,8.818895777021298,0,3
5.529032661015908,0.851418581084844,1,4
-10.634604323413546,6.982918837754936,3,2
-4.972136518598002,-7.857473710759657,2,1
-7.241344178968535,-6.701439818056874,2,1
-3.2485690305117867,10.206185462611895,0,3
-2.6773414416375396,8.542195550501194,0,3
-9.221745698604941,6.995889478188742,3,2
-10.891110189806536,6.598603572607101,3,2
5.156825351976472,1.751656420988608,1,4
3.6852138898516182,3.2908087649542423,4,4
2.300759024311586,6.37269450620347,4,0
0.9963568951647475,4.186098934131452,4,0
3.19987064901364,5.074178369040718,4,0
-2.95538105626753,7.1247453972527905,0,3
1.231626594941581,4.515017702661372,4,0
4.775069177215487,1.6469359794993723,1,4
5.3338020694193595,2.6897590237003834,1,4
4.374274275941996,1.5732914452723605,1,4
6.2340567924321135,2.0767078378899075,1,4
2.699188439344891,4.052135298684868,4,0
1.6830954696542921,4.453417418378816,4,0
-7.696273164283763,6.795925572919653,3,2
2.7783881155591814,6.748723011766218,4,0
-7.055761388862049,-8.414234286724799,2,1
-3.3966898008548503,8.576827827874911,0,3
5.383530611768275,1.7682930200760147,1,4
4.336993592429108,3.3192694784549897,1,4
2.7956419295088843,3.7380740656851725,4,0
-9.282807286513714,6.477559882869452,3,2
-1.651537999850731,8.854347598234895,0,3
-2.319616006454007,10.015332220765462,0,3
-2.3661488531737978,9.863898116714534,0,3
-8.519490353255584,5.664748290412672,3,2
1.3678545013128685,4.790928053035386,4,0
4.714388430054874,2.9988017978133144,1,4
-9.621194266933502,6.363075961514822,3,2
1.911900330765132,4.383829304851465,4,0
0.1044675730661524,1.9793502617199468,4,0
-11.067903330747887,8.055740988589697,3,2
-5.9003674468643075,-7.129765131494866,2,1
-3.5800500417371888,10.925705215338045,0,3
2.819552533404209,2.6223966343504403,4,0
-5.795149666293982,-7.09199912447419,2,1
3.2507667252877184,2.687610659111193,4,4
-6.244381654547313,-7.906351968578846,2,1
1.9679489604639733,3.2444235271801185,4,0
1.4431140937172455,4.984293629137267,4,0
4.514991950878034,1.9888674798984904,1,4
-9.548246889588075,8.415578326937505,3,2
-8.071265067146308,7.861506587649644,3,2
6.159830842142401,-0.16263016479407355,1,4
5.950484749041564,3.144271655610291,1,4
-2.4521844981556655,9.28287840706158,0,3
-6.401589375958987,-8.319717724074774,2,1
-9.619132708215004,6.835249190802015,3,2
-7.906252674035449,-7.338246583117666,2,1
-1.6138421922901505,8.38270839903299,0,3
-4.421452598472527,8.945652082112852,0,3
6.3133207218510865,2.4149164203182893,1,4
-5.958601351420277,-7.359828490042083,2,1
3.097895143062506,4.475740871399616,4,0
2.3324540609656825,4.297878473988189,4,0
-7.175550467456541,8.624619608964325,3,2
-2.017178775059951,8.48825128553074,0,3
1.8299970505825485,4.706064060104946,4,0
1.1811788673037833,5.903374087814847,4,0
3.281304820970627,0.8934333626648836,1,4
-4.418553710560043,10.332588453050992,0,3
-8.582543504309646,7.948599712502776,3,2
-6.080559118008971,-6.87397814284072,2,1
4.148316897209171,0.5604439250401758,1,4
-8.479591612639394,9.10397566679111,3,2
-3.184905702214362,9.048438545686347,0,3
2.768616757423302,4.927955322926488,4,0
-3.282022837590322,8.777467521458313,0,3
2.645717393465334,6.100915105491033,4,0
3.458906352563716,0.8214885749063885,1,4
-9.262389543224335,-7.981436222045657,2,1
3.0065966800612216,2.771022550131099,4,0
-8.016216909353197,7.46398989123356,3,2
-9.496801351897266,7.4974464274738555,3,2
-2.4371607617690056,8.80207715829717,0,3
-7.116939425346488,-5.852150591018148,2,1
-7.7078077550247786,-6.1944532007622355,2,1
-9.54196420074524,8.065732877925203,3,2
-2.185113653657955,8.629203847782005,0,3
2.0570694829586325,5.2799929652568585,4,0
-2.7248652606003825,8.141325037744622,0,3
5.712808450735448,1.1197702099016205,1,4
3.307800731348589,4.216107676833608,4,0
-1.967734894847962,9.773441288500969,0,3
-6.810541998426999,-9.69073790989403,2,1
4.227399824340164,1.2344721856111693,1,4
-2.7262146734771204,8.705803339742502,0,3
-3.106707817744392,10.43665598989683,0,3
6.704098971080512,2.131264559807542,1,4
-9.346592902719332,6.575737811132721,3,2
-2.0036083812168757,10.503399236526612,0,3
-7.573393798648021,-6.537658714099045,2,1
1.883732611466765,1.594015646181909,4,0
-1.714932943430923,7.759996705029073,0,3
-9.560924538037488,7.764342714404419,3,2
-7.868156199017171,-4.639183037070154,2,1
-10.444930491994016,7.82891192723084,3,2
1.6433161608059843,4.971230828482334,4,0
-6.109577082233685,-5.373962352501,2,1
6.018348463689606,2.088994271167678,1,4
-7.358144679754146,7.832286246548008,3,2
-7.838982151799393,-8.062105115173772,2,1
-10.609384558973193,6.61986653818362,3,2
-2.1009448673382782,7.311702523960481,0,3
-7.981662636766604,7.517543920004503,3,2
4.1556204842972715,1.9272408552005713,1,4
-6.672084896262528,-8.226895255391382,2,1
-8.304598362966683,-7.854562140886243,2,1
-7.46036828170772,-6.883590441849148,2,1
3.4715926632680016,4.048280907630845,4,0
-7.768486889186945,-7.039858091267533,2,1
-6.408235928386279,-5.608210047852003,2,1
5.389624311666449,-0.04173154856587624,1,4
-2.0064528155619357,6.521015307868244,0,3
-7.181724232175876,-5.29270899086041,2,1
3.097075617985202,1.8125385644152376,1,4
5.846486991092016,0.4460018273510844,1,4
1.5296453816507722,5.845423585990247,4,0
-6.206870403951848,-8.05868237804612,2,1
2.5596656597990006,4.83417204378105,4,0
-2.784249320204394,6.712364963462736,0,3
-8.31318309784774,8.6832411284996,3,2
-7.23556210823824,-5.232231987492273,2,1
-6.60290032187905,8.132833819430004,3,2
-6.3023648239503505,-8.33102252186996,2,1
0.9926449791717562,2.7633695160021254,4,0
4.065778160944503,2.5095835838320752,1,4
4.84033846764183,2.582075040195364,1,4
-5.579755947620665,-7.594151337053401,2,1
4.880084680174324,3.2263025087089754,1,4
-7.751568779609445,7.994782581576057,3,2
4.89725194264545,1.3423232809935433,1,4
-11.045875322307365,7.06068241603631,3,2
-10.317001352946308,5.0938462747687225,3,2
5.960292846011935,1.0987340356008137,1,4
4.2140705669149865,6.722749332692015,4,0
-6.9732362145176365,-6.870882600280478,2,1
0.9841609498527382,3.4543404746276996,4,0
-8.105161913366173,-6.745308169985743,2,1
2.488621884047468,5.583710064497236,4,0
2.816235355774685,4.375048130485225,4,0
1.5036752335997927,4.678451858434844,4,0
-9.558716115436482,6.768122516056365,3,2
-8.100392830373854,6.67871397910522,3,2
-3.591866003762531,-7.0212592656187525,2,1
-11.154772613563502,7.9463844004601984,3,2
4.833285203417819,2.032861564520468,1,4
-6.983209183600664,7.701749200930213,3,2
1.2886922887775358,3.4359332514789935,4,0
-7.9290403599423165,8.262093982558643,3,2
3.5477372427993683,1.719493606398351,1,4
5.112917118388316,1.327597611905337,1,4
-8.52891157149396,6.759219969688077,3,2
-2.5450236621627016,10.578929784012328,0,3
1.3174487241401187,3.559799127031785,4,0
-8.409906327081057,-7.002545583023344,2,1
1.642409026176592,4.277312314762908,4,0
-3.017337820700061,8.86650580938085,0,3
0.34152060995352396,4.9090618011929585,4,0
4.074302468354111,1.5018539627896141,1,4
-5.945485748917576,-6.446657151576466,2,1
-3.631742429297164,8.096783307184058,0,3
2.692536362087287,2.951627489607282,1,0
-8.15666710523857,9.703910661663192,3,2
-10.57505457440045,7.661996020810815,3,2
4.439526258433937,2.20501177607558,1,4
-2.165409741502865,8.96563377662787,0,3
6.007958186716703,2.099071072335691,1,4
3.5414696182655487,1.3540467356908004,1,4
-6.313086204069614,-7.528578793295084,2,1
-6.628623648001123,-6.700695422227105,2,1
-2.5732753872014666,9.550577037715511,0,3
2.8824843550822523,4.046634516272483,4,0
-7.577169133626384,-8.498932165262387,2,1
-6.796281840176178,-7.213489648883613,2,1
1.2571655677545552,4.587819374894466,4,0
6.00626824808254,1.2354329792558911,1,4
-4.3529912065334955,8.123968280178449,0,3
-4.402812290006536,9.22757983557126,0,3
-3.309236187450397,8.950761553582966,0,3
2.8691539780440767,3.645425024199181,4,0
4.665089703768183,0.43005145599786165,1,4
1.063850853609368,3.5863933597335387,4,0
3.3542797221753293,0.3573232129738999,1,4
-8.72569107481037,7.370204649660664,3,2
-8.078831516246913,-6.432413326880935,2,1
-8.49160374039406,6.986496540817327,3,2
1.5024750126906368,4.349891636341666,4,0
4.211030910622028,2.3890065202267925,1,4
2.095102029226485,5.872260100035225,4,0
-1.8136598654869727,9.863388238941466,0,3
4.33468999074735,3.0200814784288714,1,4
-9.661195361633988,10.293032423244368,3,2
-1.3087837151083248,8.357391849226925,0,3
4.947224452936071,1.7254172657010227,1,4
-7.010202648446441,-6.418778880240525,2,1
0.18230798545054316,3.8953879001589056,4,0
-6.869606039410701,-7.568804026721182,2,1
3.4188980810873533,5.021636766702753,4,0
-3.6015103877253294,8.69787767850352,0,3
4.482854007783393,0.7630087405265742,1,4
2.8101970210200182,2.58913668998757,1,0
1.184918150514601,3.809234237023452,4,0
-2.588839014298465,9.466657924448056,0,3
-2.006413196157556,10.810646951125285,0,3
1.5539515463047262,4.98299037322912,4,0
1.6937469830738783,4.053116708551615,4,0
-8.988294047806871,6.208102911968497,3,2
-5.504030226847061,-7.284204905108346,2,1
-7.312286704547862,-6.487653574805426,2,1
3.600767667860362,3.6607177391775254,1,0
-6.191725108258872,-7.2272710756943965,2,1
-7.7939417047594315,10.752433393506916,3,2
-6.845422506613195,-7.734734235031012,2,1
-2.3949699743907105,9.164587889660199,0,3
-6.395786066124809,-6.922441488936159,2,1
1.4825734367124057,4.303856422549041,4,0
4.569658474710485,-0.5491082335472184,1,4
3.469304852449236,5.433369859343275,4,0
3.0497370055478035,1.3085185864386695,1,4
5.03445882171232,1.5474140792891415,1,4
6.076308355786968,1.2692533585251875,1,4
1.1138358973413989,2.844881763033694,4,0
-6.206493498918301,-6.575024188569194,2,1
-2.5020191561448084,6.927808469827237,0,3
4.421012584492476,2.7394126589812418,1,4
-2.5040841664102893,8.779698994823175,0,3
-9.697432030686151,6.598990646464454,3,2
-2.6609827180883334,9.602603334682899,0,3
-5.750464963121823,7.989898486864032,0,2
-1.7258071137701547,8.762747242153825,0,3
-8.916714456365403,7.554064502349433,3,2
-8.51149554715249,8.188881624548774,3,2
-2.099434827093253,8.153198218024752,0,3
-8.737564933734411,7.135828984076938,3,2
1.6882471528073302,2.862709869310417,4,0
4.869309823821816,3.6938420225036817,4,4
-7.330846018095147,-7.010910187002902,2,1
6.599716090972777,2.4237827333721205,1,4
4.423918315877869,2.910647176447657,1,4
0.7957396549622102,3.9756459458211304,4,0
-8.99483158684522,6.77178506366641,3,2
-8.086281373017181,7.344024644866372,3,2
-8.898608505663992,6.312641418909102,3,2
-2.125132174113443,8.981591380104229,0,3
5.191843095559929,1.629071655678399,1,4
-2.381093208141961,8.33323447072344,0,3
-5.697904846533773,7.173937600181327,3,2
0.5996667656497716,6.615390228846299,4,0
-6.975839453191849,-6.621179165050257,2,1
-3.796361191637,7.61716794308533,0,3
5.572313707182769,1.5580693949773625,1,4
-6.50207245831336,-7.062150024361602,2,1
1.9771147064390135,5.164031370192503,4,0
-1.923293421888101,8.277515992250699,0,3
2.0588064572496956,2.199484705242593,4,0
4.4565781267019045,1.953375339420024,1,4
-3.5768180524353443,8.871906643177027,0,3
1.8564593292021736,3.8017588902200856,4,0
4.009033285437245,1.6753028789838709,1,4
3.2861241615183427,2.70764642894195,1,4
1.784486352715755,3.7505943567844344,4,0
2.4618102536832938,4.35608013383832,4,0
4.716487906679761,1.4614061259984286,1,4
5.449906074734217,1.2483086001406798,1,4
-5.279529344330792,-5.351778029789701,2,1
2.7533377602497113,5.013892820742251,4,0
4.229360353498372,3.7920682161410566,1,4
-6.3950358123119955,-6.612634204377885,2,1
-6.390496634501982,-6.824938955404483,2,1
-9.54901974910302,8.007141227435035,3,2
4.173464276289945,5.967733852303508,4,0
-7.260864478424144,-7.087271282369987,2,1
-7.5096756224996115,-7.614271459396961,2,1
-6.274222686388524,-6.407469830285935,2,1
-4.681867169066786,9.861707805348743,0,3
-7.650735938617998,7.173841967583386,3,2
-8.547044090945754,8.118757164755886,3,2
-1.640041558663477,9.901576965465063,0,3
4.571755411060148,2.33714031479347,1,4
-3.4585965118846933,11.646668193035712,0,3
5.87705963651711,1.7186936072953904,1,4
1.6530563432484187,5.7522868898478805,4,0
2.3051283949828787,4.002810529877808,4,0
-8.272589252182058,7.359366210356752,3,2
-8.87026164668682,8.755601519403267,3,2
3.9284166421443967,1.5887128049636403,1,4
4.149597648613744,2.316027671116373,4,4
4.567021147387046,3.862448479444728,1,4
-8.767462759580875,9.254181174554963,3,2
-7.650245141276609,-5.359469497258902,2,1
-2.9271071688186407,6.988478255086944,0,3
2.993388573246378,2.7577531711756667,4,0
-7.066063606972824,-7.359463535932031,2,1
-5.951611531999584,-6.671617622700366,2,1
-8.219920540891875,6.596068990775585,3,2
5.500061474623258,2.783429728316066,1,4
0.5402269593817495,4.318490726117677,4,0
-0.9729666559354406,4.133327231979075,4,0
-7.870364109892554,-6.94431338822866,2,1
3.5219512281913614,3.5123668841156395,1,0
-5.891018397652095,-7.261247289949366,2,1
-7.246649805872912,-7.27051877969758,2,1
-8.8762205884307,8.605018314752115,3,2
-6.722280623478192,-5.903603004212782,2,1
2.6962653865742254,2.6435024409742054,4,0
-9.069191867833945,5.814913461118993,3,2
3.829350206406475,2.830145220923518,1,4
-2.3486236420028854,9.017332148351736,0,3
-6.8274247212225765,6.943469264898396,3,2
-9.033920993485236,8.732568881910794,3,2
2.4152075938785673,4.137280129562701,4,0
-8.205132577964095,6.659255050540121,3,2
3.5847894680514063,2.0994374201748003,1,4
1.6425691098303363,5.238116207423181,4,0
-2.528213830955439,8.011756763560513,0,3
-2.3956802778015023,9.676416802719368,0,3
-3.123520767149045,8.304497135964786,0,3
2.9254678268589522,2.149470190215206,4,4
-3.3411525405472013,8.376003401669827,0,3
-4.005726878142829,8.364262193791424,0,3
3.7109523537673708,1.4690410102890683,1,4
-0.2377478776299542,8.60988870501436,0,3
-4.280266176140842,9.485828508616528,0,3
1.2180323134147584,4.326492192458648,4,0
-2.945961860290968,7.407709027459642,0,3
-6.056204006588959,-5.9344761657083165,2,1
-1.8542220388310604,9.825084773790032,0,3
-7.181153486920617,-8.364548661469373,2,1
-9.196722239664034,5.428688547916492,3,2
-4.349275367558503,8.98200551714885,0,3
0.9943061616467366,4.640570683703681,4,0
-9.398680912695854,7.148164741103862,3,2
1.8338133751053463,3.7501716315903706,4,0
-8.39708793446574,7.145536707547358,3,2
-2.2130773459881743,9.275341400378212,0,3
3.544608317385297,-1.2035341292552686,1,4
4.757586254689059,0.30140841061256496,1,4
5.142378532357392,1.0824208203884684,1,4
-7.5861687196699,7.200553968864334,3,2
-3.1506792182757026,9.446208672872261,0,3
7.7167392064086044,3.333285584121045,1,4
-1.8128101755960349,9.969591336768833,0,3
5.358296259699742,1.8154227007092467,1,4
2.667789809584283,2.261198052246221,1,4
-1.8437807993609714,10.95550356466207,0,3
-3.4581141438775873,10.76164932611388,0,3
-1.8499519546203451,9.95185626582488,0,3
4.204089106604465,1.1317201698117234,1,4
6.329067769879781,3.643092465345371,1,4
-3.044525809006673,8.92375284589416,0,3
3.8597349548403295,2.7084389939157196,1,4
2.054415690296496,5.2490585411198625,4,0
5.50706624905584,1.4758153125266387,1,4
5.69208999218516,2.070603794238035,1,4
5.502102348115079,0.5569426281480865,1,4
1.6320327039325575,3.581287833796389,4,0
-4.34925752250958,-7.108002152041781,2,1
-5.063118757954705,9.948606039437596,0,3
-3.436128094630833,8.954760772136522,0,3
3.229270559496425,4.297293304029021,4,0
-8.72777863708388,5.845750807745386,3,2
-8.55329301453665,7.017127488412184,3,2
-7.597480405505306,-6.084245780934721,2,1
-7.033127886721054,-7.746557363228345,2,1
-5.736061146222657,-6.7736156129858545,2,1
1.3628733476478612,4.165452816157504,4,0
-7.199459455279349,-5.279201601387031,2,1
-7.2857786077250735,-7.827092358893295,2,1
-6.320931908229451,-7.284748113316893,2,1
2.4488395248907184,5.651595151804385,4,0
-2.0244648057582753,8.167929473207447,0,3
-8.383181375686492,8.096251293418096,3,2
-5.924238619971419,-8.077641904541109,2,1
-7.426818980033761,-8.131465775515233,2,1
-7.194070981448899,-5.55460937355469,2,1
4.032406548607794,1.5688076912507092,1,4
2.754776764102275,3.6506743640164365,4,0
1.5321093286354874,5.069541854183048,4,0
-8.536535825983137,6.811029524617801,3,2
3.78638335616676,1.3037327703072417,1,4
-9.534621335688405,8.188794072793248,3,2
-6.758992430257816,-5.836084463833567,2,1
-8.284184830123262,6.709099391050861,3,2
-9.088100368676393,7.852062117330105,3,2
5.355613077398941,4.367531584523183,1,4
-8.357181865870823,7.61081948824779,3,2
3.0574508622044614,2.790006695371713,1,0
-5.445626187420809,-7.766748762480544,2,1
-9.841793182435302,5.841046400135061,3,2
3.910919586194939,1.7841553862582578,1,4
-9.22959547154355,6.434598106438933,3,2
-8.05235365777055,7.9123548670406505,3,2
2.468747018168953,4.056450053016787,4,0
-5.016758069751093,-6.7554461998683895,2,1
-7.053768867782424,7.15809886331681,3,2
-2.2421473571834913,9.90391692382176,0,3
1.2906669696769344,4.355373502402444,4,0
2.514783719608798,3.6907784109387287,4,0
1.9365307891207442,2.3125254966969524,1,0
1.205687205043189,5.442721201322252,4,0
-7.85631677051442,6.892751306818319,3,2
3.560695219302454,4.036084569923401,4,0
-8.823945760391744,7.513733874841545,3,2
-9.322347379832289,8.128310359026102,3,2
-9.966679094146787,8.587061926295211,3,2
-7.650896607828751,-7.383019243313965,2,1
3.25516702625089,3.692791046441111,4,0
-5.554622536205631,-7.852444597092135,2,1
-7.539993266860593,6.236044747386336,3,2
2.0785455724373545,2.7577842498703813,4,0
1.5607870996092672,4.5462020896877124,4,0
-3.3017183614854506,8.899549686731422,0,3
-2.637115214533517,8.058745687597895,0,3
2.2874073293764186,3.700928134759595,4,0
-8.200429440376086,8.193583132406188,3,2
-10.382927483541634,8.475773567371451,3,2
-7.948147945233709,-6.534695411632093,2,1
-9.02750809179493,7.167329015401507,3,2
2.1664165976438574,4.951183680552917,4,0
3.6417842084590664,0.21888483111823298,1,4
3.2307402240002636,3.387425905558303,4,0
1.9551838473290644,3.3288443361820605,4,0
-3.071365649631052,8.805064254453793,0,3
-7.454813640794787,-6.892010416370175,2,1
2.8455952292195064,5.422403241401836,4,0
-8.003505596276865,-6.5020633328480635,2,1
1.9272662724176635,1.8237139907757431,1,0
3.9050679386939104,0.5739414247161008,1,4
-8.490937914927455,7.729608025373132,3,2
-6.309868271447091,-7.204286454316588,2,1
5.9319391705546245,1.2239979573374902,1,4
2.655366782361403,2.9824553829640132,4,0
3.9401482364708413,4.032371567874057,4,0
1.4219435406006022,5.1777394986775445,4,0
-7.285656345563986,-6.34292977873421,2,1
-7.939600982622366,6.715712935469045,3,2
-1.9629133750490506,9.02070839800926,0,3
2.614212141108764,4.142298465519567,4,0
2.3028752008227946,3.5785220603216414,4,0
-4.28543285595107,9.422938939678993,0,3
-1.9941499367467022,12.867017618853042,0,3
-8.164898943882317,7.485314456101423,3,2
-6.266361646490126,-5.742332812607284,2,1
-10.443132067534073,7.492925990410773,3,2
-3.9877196134201776,8.294441919803614,0,3
4.6622180755467095,3.666716817354404,1,4
2.161982200149408,5.614848661735586,4,0
-2.5357188823018104,8.132411476970603,0,3
3.2257602917645727,4.695587498186893,4,0
3.450646371150972,3.027155455123608,1,4
4.844954175462731,0.34978715399948856,1,4
3.786055748723724,1.3299863419137017,1,4
5.371776905462482,3.2276883863219217,1,4
-4.222332152143627,10.368158502363734,0,3
1.5361637680153433,4.589510303572075,4,0
-6.0286445126445045,-6.122805369501199,2,1
1.2192578337999307,5.815964836785942,4,0
-3.2408293619612785,10.904726813354104,0,3
3.5416784178161285,4.891531648458506,4,0
-3.4045439454157744,8.6061852890381,0,3
-3.1384610167455387,10.548013838114821,0,3
4.931081591366134,1.609596389025703,1,4
3.1870110201040855,4.401682181691356,4,0
1.9055361135578706,3.494228319034261,4,0
5.907530347416075,2.2618976869505683,1,4
-6.620739675438564,-7.945912304624705,2,1
-7.983772647815189,-7.838037432771214,2,1
2.1808498880238183,5.336905568260043,4,0
-10.12114101648039,-6.582949569467725,2,1
-6.0343538941091746,-6.276328123722988,2,1
-1.637900325595506,7.668306447951573,0,3
-7.247112465753717,7.866297589411265,3,2
-2.616227983007308,7.9790438057789475,0,3
-10.535423899925465,8.365189648582053,3,2
-6.291469926715405,-7.586585094041743,2,1
-6.158699062736007,6.719009054938908,3,2
2.209227287418673,5.4434299182975945,4,0
2.903313582029378,5.247369967427629,4,0
6.606795798736355,1.9340256569723902,1,4
5.131324347122503,1.7440886530190223,1,4
-9.945789165263701,8.524939947285727,3,2
-7.050806560947669,-6.946221987227954,2,1
-8.204784346349031,-4.775022953941445,2,1
-9.17955897765943,7.259772993819525,3,2
4.572601371314567,0.8985086445078689,1,4
4.365235086861804,1.5159511446215361,1,4
5.662720307778866,1.7827234980115152,1,4
-8.542194166750406,6.735369790178135,3,2
3.9198893030061623,1.0491068765996667,1,4
-9.178347547259467,7.248585343774979,3,2
5.219225595984877,3.3851965624839817,1,4
-2.425370995123389,10.424745273401825,0,3
6.135337081471058,1.688544179687053,1,4
4.225251935656238,0.9779957240414946,1,4
-10.105905461169089,7.484498413085858,3,2
2.7805450110189733,2.4065807043786576,4,4
3.5820421821481396,3.0143859562018323,4,4
-8.637402050070765,7.835128005867723,3,2
5.1456142687009,1.8864685477925234,1,4
-1.9160963650843663,8.704739688884331,0,3
-6.976973160044003,-6.101335285298164,2,1
-6.325999781793038,-6.459799775790742,2,1
-4.051999138262396,8.381531098313282,0,3
-2.296000994815061,8.262316796459503,0,3
-2.4098653176235243,9.76567325157011,0,3
-0.24984142070643145,2.5724619534431334,4,0
-6.344168443741637,-5.6710993943749495,2,1
-8.976828778575964,8.493715249569265,3,2
-1.9526444985189921,7.67880455909843,0,3
-0.467981473512153,3.494971628957428,4,0
2.639920899948826,5.3837968123888835,4,0
-9.620507210588645,6.862956885739146,3,2
-6.478985552811434,-7.668185847179618,2,1
0.8517853047352668,5.193213460420534,4,0
-4.303090120920641,7.658838625086032,0,3
-2.5367125281033864,10.786537724868065,0,3
-2.829865248609942,10.809497484110643,0,3
2.53004059560246,3.3124962734207317,1,0
-7.366794374180414,-9.097718673427961,2,1
-9.41366512467909,7.576706611198002,3,2
-2.5438825104395315,9.248500860734842,0,3
2.7266388360117713,5.039665554075904,4,0
-4.02707136973356,8.657256927391712,0,3
-6.607109200921677,-5.849670807639155,2,1
2.1020886662964995,4.488303962181843,4,0
-6.776548969620422,-6.856129574260354,2,1
